"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2017-01-18","NYK","BOS",2016,"NO",35,91,0.38,9,33,0.27,27,29,0.93,9,24,33,25,8,8,3,15,106,46,91,0.51,10,25,0.4,15,18,0.83,18,39,57,27,2,8,14,24,117,26,16,0.619,"13-7","13-9",19,24,0.442,"12-9","7-15"
"2017-01-18","OKC","GSW",2016,"YES",46,85,0.54,10,21,0.48,19,27,0.7,11,35,46,35,11,8,18,16,121,38,90,0.42,8,28,0.29,16,19,0.84,13,23,36,23,11,6,18,22,100,36,6,0.857,"20-3","16-3",25,19,0.568,"15-6","10-13"
"2017-01-18","ORL","NOP",2016,"YES",46,93,0.49,15,36,0.42,11,15,0.73,6,39,45,28,11,5,8,13,118,39,88,0.44,11,32,0.34,9,11,0.82,4,43,47,18,6,5,18,14,98,17,26,0.395,"11-11","6-15",17,27,0.386,"7-13","10-14"
"2017-01-18","POR","CHA",2016,"YES",41,87,0.47,11,26,0.42,14,17,0.82,8,43,51,28,11,7,12,13,107,33,94,0.35,8,31,0.26,11,11,1,15,35,50,18,10,12,15,11,85,21,21,0.5,"13-7","8-14",18,26,0.409,"11-9","7-17"
"2017-01-18","TOR","PHI",2016,"YES",31,69,0.45,8,24,0.33,24,32,0.75,5,41,46,20,5,7,22,21,94,34,86,0.4,6,24,0.25,15,23,0.65,12,31,43,17,10,2,9,24,89,14,26,0.35,"9-14","5-12",28,14,0.667,"15-6","13-8"
"2017-01-19","DAL","MIA",2016,"YES",35,73,0.48,9,20,0.45,20,29,0.69,6,34,40,16,4,1,13,15,99,37,82,0.45,14,36,0.39,7,11,0.64,5,28,33,17,4,3,9,20,95,13,30,0.302,"7-13","6-17",14,28,0.333,"8-11","6-17"
"2017-01-19","DEN","SAS",2016,"YES",44,86,0.51,9,22,0.41,21,25,0.84,6,37,43,28,12,5,7,19,118,37,91,0.41,10,31,0.32,20,26,0.77,11,32,43,27,5,7,15,19,104,33,9,0.786,"16-5","17-4",17,24,0.415,"9-11","8-13"
"2017-01-19","MIN","LAC",2016,"NO",42,87,0.48,4,22,0.18,13,24,0.54,14,27,41,24,9,6,11,21,101,40,84,0.48,5,16,0.31,19,25,0.76,13,30,43,25,3,2,13,21,104,29,15,0.659,"17-7","12-8",15,28,0.349,"9-13","6-15"
"2017-01-19","PHX","CLE",2016,"YES",43,85,0.51,19,42,0.45,13,19,0.68,4,32,36,29,7,6,12,24,118,37,85,0.44,4,19,0.21,25,31,0.81,15,31,46,23,10,4,14,22,103,30,11,0.732,"19-3","11-8",13,29,0.31,"8-12","5-17"
"2017-01-19","WAS","NYK",2016,"NO",42,90,0.47,7,24,0.29,19,22,0.86,14,27,41,20,7,4,10,14,110,44,88,0.5,13,32,0.41,12,14,0.86,10,30,40,29,7,5,15,19,113,19,25,0.432,"12-10","7-15",23,19,0.548,"18-6","5-13"
"2017-01-20","BKN","NOP",2016,"NO",43,105,0.41,11,34,0.32,17,23,0.74,18,29,47,21,8,8,9,24,114,48,83,0.58,15,30,0.5,32,35,0.91,9,43,52,24,5,6,16,20,143,17,27,0.386,"11-12","6-15",9,33,0.214,"7-15","2-18"
"2017-01-20","CHI","ATL",2016,"YES",39,82,0.48,9,22,0.41,15,19,0.79,10,30,40,23,16,3,19,19,102,34,81,0.42,7,28,0.25,18,19,0.95,12,29,41,18,12,5,24,17,93,25,18,0.581,"12-8","13-10",21,23,0.477,"13-9","8-14"
"2017-01-20","GSW","HOU",2016,"NO",43,96,0.45,7,35,0.2,15,18,0.83,13,28,41,26,8,3,14,17,108,47,89,0.53,15,38,0.39,16,21,0.76,8,33,41,30,8,7,14,18,125,33,13,0.717,"17-5","16-8",37,6,0.86,"20-3","17-3"
"2017-01-20","IND","LAL",2016,"YES",41,87,0.47,14,33,0.42,12,15,0.8,16,35,51,27,15,3,23,20,108,34,80,0.42,9,23,0.39,18,25,0.72,8,29,37,24,17,6,20,12,95,16,31,0.34,"11-13","5-18",22,20,0.524,"16-5","6-15"
"2017-01-20","MIL","ORL",2016,"YES",40,87,0.46,8,28,0.29,24,31,0.77,14,39,53,25,9,6,9,24,112,34,83,0.41,10,25,0.4,18,26,0.69,10,30,40,21,6,3,12,25,96,18,27,0.4,"8-13","10-14",20,22,0.476,"12-10","8-12"
"2017-01-20","POR","PHI",2016,"YES",36,92,0.39,12,29,0.41,9,16,0.56,13,40,53,25,6,8,19,21,93,33,89,0.37,6,19,0.32,20,28,0.71,12,34,46,16,8,6,13,20,92,15,26,0.366,"10-14","5-12",18,27,0.4,"11-9","7-18"
"2017-01-20","SAC","MEM",2016,"YES",38,83,0.46,11,28,0.39,20,25,0.8,15,43,58,21,6,4,15,24,107,31,76,0.41,6,29,0.21,23,32,0.72,5,30,35,18,9,6,10,21,91,26,19,0.578,"15-8","11-11",16,26,0.381,"8-13","8-13"
"2017-01-20","TOR","CHA",2016,"YES",40,80,0.5,12,25,0.48,21,25,0.84,11,40,51,24,9,4,14,13,113,29,86,0.34,7,30,0.23,13,14,0.93,8,25,33,10,7,5,12,20,78,22,21,0.512,"14-7","8-14",28,15,0.651,"15-6","13-9"
"2017-01-20","UTA","DAL",2016,"NO",39,87,0.45,8,23,0.35,21,28,0.75,9,34,43,21,4,2,12,26,107,38,83,0.46,8,23,0.35,28,39,0.72,15,38,53,17,8,5,14,26,112,14,29,0.326,"8-12","6-17",28,16,0.636,"15-7","13-9"
"2017-01-21","BKN","CHA",2016,"YES",39,82,0.48,14,30,0.47,20,22,0.91,6,40,46,26,7,4,13,18,112,38,88,0.43,17,41,0.41,12,15,0.8,4,36,40,30,9,3,12,17,105,23,21,0.523,"15-7","8-14",9,34,0.209,"7-15","2-19"
"2017-01-21","HOU","MEM",2016,"NO",33,89,0.37,9,34,0.26,20,28,0.71,14,27,41,19,10,4,12,17,95,41,80,0.51,16,42,0.38,21,25,0.84,6,40,46,27,11,6,12,25,119,26,20,0.565,"15-9","11-11",34,13,0.723,"17-5","17-8"
"2017-01-21","IND","UTA",2016,"YES",39,84,0.46,6,24,0.25,25,32,0.78,10,32,42,24,11,3,14,15,109,39,77,0.51,10,20,0.5,12,17,0.71,4,32,36,17,10,3,16,23,100,29,16,0.644,"16-7","13-9",22,21,0.512,"16-5","6-16"
"2017-01-21","LAC","DEN",2016,"YES",46,87,0.53,10,24,0.42,21,26,0.81,10,35,45,30,4,0,10,16,123,40,96,0.42,10,32,0.31,8,8,1,10,25,35,23,5,2,7,23,98,18,24,0.429,"10-11","8-13",29,16,0.644,"17-7","12-9"
"2017-01-21","MIL","MIA",2016,"YES",41,77,0.53,13,30,0.43,14,22,0.64,5,34,39,18,8,3,11,24,109,33,79,0.42,6,18,0.33,25,32,0.78,12,29,41,17,6,2,11,18,97,14,30,0.318,"8-13","6-17",20,23,0.465,"12-10","8-13"
"2017-01-21","PHI","ATL",2016,"YES",45,91,0.49,7,20,0.35,13,23,0.57,11,36,47,24,8,5,13,18,110,33,78,0.42,12,29,0.41,15,18,0.83,7,32,39,27,8,6,22,19,93,26,18,0.591,"13-8","13-10",15,27,0.357,"10-14","5-13"
"2017-01-21","PHX","NYK",2016,"NO",40,89,0.45,11,21,0.52,14,16,0.88,15,31,46,20,6,3,12,20,105,37,85,0.44,9,24,0.38,24,27,0.89,14,30,44,15,9,4,13,18,107,19,26,0.422,"12-11","7-15",14,29,0.326,"8-12","6-17"
"2017-01-21","POR","BOS",2016,"NO",42,92,0.46,13,35,0.37,26,31,0.84,14,33,47,26,6,2,21,29,123,43,92,0.47,10,25,0.4,31,36,0.86,9,28,37,26,12,4,14,26,127,26,17,0.605,"13-8","13-9",19,27,0.413,"11-9","8-18"
"2017-01-21","SAC","CHI",2016,"YES",34,83,0.41,6,17,0.35,28,33,0.85,14,34,48,22,7,7,11,18,102,37,84,0.44,9,26,0.35,16,21,0.76,9,31,40,20,7,5,9,23,99,22,23,0.489,"14-9","8-14",16,27,0.372,"8-13","8-14"
"2017-01-21","SAS","CLE",2016,"NO",45,91,0.49,13,34,0.38,12,22,0.55,11,36,47,25,7,1,18,16,115,48,96,0.5,10,26,0.38,12,14,0.86,10,36,46,32,6,6,13,22,118,30,12,0.714,"19-4","11-8",34,9,0.791,"16-5","18-4"
"2017-01-21","WAS","DET",2016,"YES",43,87,0.49,11,28,0.39,16,22,0.73,13,36,49,25,9,4,20,27,113,39,91,0.43,8,26,0.31,26,33,0.79,13,34,47,23,12,3,11,22,112,21,24,0.467,"12-9","9-15",23,20,0.535,"18-6","5-14"
"2017-01-22","DEN","MIN",2016,"YES",45,85,0.53,6,15,0.4,15,21,0.71,8,28,36,29,11,8,14,24,111,42,82,0.51,7,24,0.29,17,21,0.81,12,29,41,26,6,7,17,19,108,16,28,0.364,"10-13","6-15",18,25,0.419,"10-11","8-14"
"2017-01-22","GSW","ORL",2016,"NO",42,96,0.44,7,28,0.25,7,16,0.44,12,29,41,25,9,7,12,21,98,42,89,0.47,19,42,0.45,15,19,0.79,13,39,52,27,8,4,18,15,118,18,28,0.391,"8-14","10-14",38,6,0.864,"20-3","18-3"
"2017-01-22","LAL","DAL",2016,"YES",43,87,0.49,17,39,0.44,19,19,1,13,36,49,27,9,4,10,15,122,28,73,0.38,3,21,0.14,14,17,0.82,5,27,32,11,3,4,17,20,73,15,29,0.341,"9-12","6-17",16,32,0.333,"11-13","5-19"
"2017-01-22","PHX","TOR",2016,"NO",33,83,0.4,7,27,0.26,30,35,0.86,7,28,35,19,9,8,9,20,103,40,79,0.51,9,22,0.41,26,28,0.93,7,38,45,20,6,1,15,28,115,28,16,0.636,"15-7","13-9",15,29,0.341,"8-12","7-17"
"2017-01-23","CLE","NOP",2016,"YES",43,87,0.49,16,39,0.41,22,30,0.73,7,35,42,26,8,11,8,22,124,43,93,0.46,15,37,0.41,21,25,0.84,11,34,45,24,6,3,11,20,122,18,27,0.4,"12-12","6-15",30,13,0.698,"19-4","11-9"
"2017-01-23","GSW","MIA",2016,"YES",38,86,0.44,13,30,0.43,16,27,0.59,11,34,45,20,9,4,13,19,105,41,88,0.47,8,30,0.27,12,20,0.6,7,36,43,27,9,4,14,20,102,15,30,0.333,"9-13","6-17",38,7,0.844,"20-3","18-4"
"2017-01-23","HOU","MIL",2016,"YES",47,80,0.59,11,23,0.48,22,27,0.81,7,30,37,31,17,6,19,20,127,39,77,0.51,14,35,0.4,22,28,0.79,5,23,28,26,11,4,21,22,114,21,23,0.477,"13-10","8-13",34,14,0.708,"17-5","17-9"
"2017-01-23","LAC","ATL",2016,"NO",37,88,0.42,9,29,0.31,22,26,0.85,8,32,40,28,8,2,8,17,105,42,84,0.5,14,24,0.58,17,22,0.77,10,36,46,23,4,8,11,19,115,26,19,0.578,"13-9","13-10",30,16,0.652,"17-7","13-9"
"2017-01-23","NYK","IND",2016,"NO",38,86,0.44,7,26,0.27,20,25,0.8,7,30,37,18,7,4,11,20,103,35,76,0.46,8,22,0.36,31,35,0.89,6,37,43,19,8,7,14,21,109,22,22,0.5,"16-6","6-16",20,26,0.435,"12-11","8-15"
"2017-01-23","OKC","UTA",2016,"NO",36,84,0.43,5,21,0.24,18,26,0.69,8,34,42,16,10,7,10,18,95,36,83,0.43,6,20,0.3,19,25,0.76,8,37,45,17,6,6,10,23,97,29,17,0.63,"16-8","13-9",26,19,0.578,"15-6","11-13"
"2017-01-23","SAC","DET",2016,"NO",41,82,0.5,10,28,0.36,12,17,0.71,6,32,38,27,8,1,15,21,104,40,82,0.49,9,21,0.43,20,26,0.77,10,33,43,25,10,3,14,15,109,21,25,0.457,"12-10","9-15",17,27,0.386,"8-13","9-14"
"2017-01-23","SAS","BKN",2016,"NO",32,81,0.4,5,25,0.2,17,18,0.94,5,33,38,14,2,5,16,18,86,45,95,0.47,9,22,0.41,13,16,0.81,13,37,50,22,7,5,8,17,112,9,35,0.205,"7-16","2-19",35,9,0.795,"16-5","19-4"
"2017-01-23","WAS","CHA",2016,"NO",35,90,0.39,8,32,0.25,21,25,0.84,12,31,43,24,7,5,8,19,99,43,80,0.54,10,25,0.4,13,17,0.76,5,42,47,22,5,3,14,23,109,23,22,0.511,"15-8","8-14",24,20,0.545,"18-6","6-14"
"2017-01-24","BOS","WAS",2016,"YES",48,84,0.57,9,20,0.45,18,21,0.86,8,35,43,21,7,4,15,18,123,38,84,0.45,10,33,0.3,22,24,0.92,8,24,32,24,10,3,13,20,108,25,20,0.556,"19-6","6-14",26,18,0.591,"13-8","13-10"
"2017-01-24","CHI","ORL",2016,"NO",35,85,0.41,7,22,0.32,15,20,0.75,12,36,48,18,7,2,19,18,92,35,77,0.45,7,22,0.32,23,30,0.77,6,38,44,12,13,6,13,19,100,18,29,0.383,"8-15","10-14",23,23,0.5,"14-9","9-14"
"2017-01-24","LAC","PHI",2016,"YES",45,90,0.5,10,29,0.34,21,22,0.95,6,32,38,35,8,7,5,27,121,33,71,0.46,18,34,0.53,26,41,0.63,11,35,46,17,4,1,17,22,110,16,27,0.372,"11-14","5-13",30,17,0.638,"17-7","13-10"
"2017-01-24","MIN","PHX",2016,"NO",38,86,0.44,7,19,0.37,28,32,0.88,13,31,44,20,7,4,15,23,111,44,84,0.52,6,17,0.35,18,24,0.75,10,32,42,24,8,4,15,21,112,15,30,0.333,"8-13","7-17",17,28,0.378,"10-13","7-15"
"2017-01-24","SAS","TOR",2016,"NO",38,84,0.45,6,25,0.24,24,28,0.86,10,35,45,10,9,8,13,25,106,38,85,0.45,7,24,0.29,25,33,0.76,6,30,36,20,7,6,12,18,108,28,17,0.622,"15-8","13-9",36,9,0.8,"16-5","20-4"
"2017-01-24","UTA","DEN",2016,"YES",35,76,0.46,10,26,0.38,23,31,0.74,7,36,43,28,7,6,14,15,103,35,85,0.41,7,22,0.32,16,21,0.76,8,32,40,19,6,3,11,21,93,19,25,0.432,"11-11","8-14",29,18,0.617,"16-8","13-10"
"2017-01-25","ATL","CHI",2016,"NO",43,94,0.46,8,27,0.3,20,26,0.77,12,29,41,18,6,5,6,16,114,43,83,0.52,17,30,0.57,16,19,0.84,6,33,39,29,5,5,13,20,119,23,24,0.489,"14-10","9-14",27,19,0.587,"13-9","14-10"
"2017-01-25","GSW","CHA",2016,"NO",38,92,0.41,7,23,0.3,20,21,0.95,12,31,43,26,6,6,14,18,103,39,82,0.48,11,28,0.39,24,27,0.89,5,36,41,23,7,14,12,19,113,23,23,0.5,"15-9","8-14",39,7,0.848,"20-3","19-4"
"2017-01-25","HOU","BOS",2016,"YES",47,91,0.52,11,32,0.34,15,16,0.94,12,36,48,33,10,3,18,27,120,36,77,0.47,10,31,0.32,27,38,0.71,6,24,30,28,8,5,17,18,109,27,18,0.6,"14-8","13-10",34,15,0.694,"17-5","17-10"
"2017-01-25","LAL","POR",2016,"YES",43,90,0.48,4,15,0.27,15,20,0.75,9,40,49,17,5,4,11,12,105,37,94,0.39,11,30,0.37,13,14,0.93,14,37,51,16,5,9,13,17,98,20,27,0.426,"12-9","8-18",16,33,0.327,"11-13","5-20"
"2017-01-25","MIA","BKN",2016,"NO",35,80,0.44,13,35,0.37,23,26,0.88,4,29,33,20,3,4,15,25,106,40,83,0.48,11,23,0.48,18,25,0.72,6,34,40,23,7,6,10,25,109,9,36,0.2,"7-17","2-19",16,30,0.348,"9-13","7-17"
"2017-01-25","NYK","DAL",2016,"YES",39,83,0.47,6,26,0.23,19,24,0.79,7,29,36,19,10,7,7,12,103,39,92,0.42,7,23,0.3,10,12,0.83,18,37,55,17,4,2,18,21,95,16,29,0.356,"10-12","6-17",20,27,0.426,"12-11","8-16"
"2017-01-25","OKC","NOP",2016,"NO",41,96,0.43,11,27,0.41,12,19,0.63,9,37,46,23,7,9,12,23,105,42,91,0.46,10,27,0.37,20,28,0.71,12,43,55,24,6,11,16,18,114,18,28,0.391,"12-13","6-15",27,19,0.587,"15-6","12-13"
"2017-01-25","PHI","MIL",2016,"NO",42,91,0.46,7,28,0.25,18,23,0.78,15,22,37,26,11,4,19,22,109,40,75,0.53,12,26,0.46,22,25,0.88,9,34,43,32,9,4,21,21,114,21,24,0.467,"13-11","8-13",17,27,0.386,"11-14","6-13"
"2017-01-25","SAC","CLE",2016,"NO",40,82,0.49,15,38,0.39,17,34,0.5,13,34,47,29,9,6,18,21,112,43,95,0.45,11,31,0.35,19,22,0.86,11,36,47,29,13,3,11,28,116,30,14,0.682,"19-5","11-9",18,27,0.4,"8-13","10-14"
"2017-01-25","TOR","MEM",2016,"YES",36,78,0.46,10,22,0.45,19,25,0.76,9,36,45,18,3,7,9,17,101,39,92,0.42,10,34,0.29,11,19,0.58,13,32,45,16,6,4,8,22,99,27,20,0.574,"16-9","11-11",28,18,0.609,"15-8","13-10"
"2017-01-26","DAL","OKC",2016,"YES",37,72,0.51,9,22,0.41,26,36,0.72,7,36,43,13,7,2,16,17,109,38,84,0.45,11,26,0.42,11,13,0.85,8,28,36,17,10,2,12,26,98,28,19,0.596,"16-6","12-13",16,30,0.348,"10-12","6-18"
"2017-01-26","IND","MIN",2016,"NO",36,81,0.44,10,27,0.37,21,27,0.78,6,28,34,27,13,5,11,20,103,42,81,0.52,10,18,0.56,15,17,0.88,6,38,44,21,7,4,18,22,109,17,29,0.37,"10-14","7-15",23,22,0.511,"16-6","7-16"
"2017-01-26","LAL","UTA",2016,"YES",33,81,0.41,6,26,0.23,24,28,0.86,10,34,44,13,7,6,8,10,96,36,84,0.43,4,14,0.29,12,13,0.92,10,38,48,13,5,2,12,24,88,30,18,0.625,"17-8","13-10",16,34,0.32,"11-13","5-21"
"2017-01-26","PHX","DEN",2016,"YES",44,86,0.51,9,23,0.39,30,35,0.86,19,27,46,29,5,6,12,15,127,48,89,0.54,10,24,0.42,14,17,0.82,8,20,28,21,8,2,11,26,120,20,25,0.444,"12-11","8-14",15,31,0.326,"8-13","7-18"
"2017-01-27","BKN","CLE",2016,"YES",49,92,0.53,13,36,0.36,13,20,0.65,9,38,47,26,4,5,14,14,124,43,87,0.49,16,33,0.48,14,16,0.88,4,33,37,23,9,2,10,15,116,31,14,0.689,"20-5","11-9",9,37,0.196,"7-17","2-20"
"2017-01-27","CHA","NYK",2016,"YES",46,96,0.48,9,27,0.33,9,13,0.69,11,37,48,22,8,9,10,18,110,40,90,0.44,13,37,0.35,14,15,0.93,9,38,47,18,5,4,13,16,107,21,27,0.438,"13-11","8-16",23,24,0.489,"15-9","8-15"
"2017-01-27","HOU","PHI",2016,"NO",42,78,0.54,10,25,0.4,24,32,0.75,3,26,29,29,14,6,22,25,118,42,81,0.52,12,31,0.39,27,28,0.96,6,35,41,25,10,4,23,29,123,17,28,0.378,"11-15","6-13",35,15,0.7,"17-5","18-10"
"2017-01-27","MEM","POR",2016,"YES",38,81,0.47,16,35,0.46,20,21,0.95,8,25,33,24,2,3,12,26,112,37,77,0.48,9,26,0.35,26,33,0.79,10,32,42,24,6,5,11,19,109,21,27,0.438,"13-9","8-18",27,21,0.563,"16-9","11-12"
"2017-01-27","MIA","CHI",2016,"NO",33,78,0.42,3,13,0.23,19,25,0.76,9,34,43,19,7,9,21,12,88,41,89,0.46,9,24,0.38,9,11,0.82,7,33,40,25,14,2,10,17,100,23,25,0.479,"14-11","9-14",17,30,0.362,"9-13","8-17"
"2017-01-27","MIL","TOR",2016,"YES",37,84,0.44,10,25,0.4,18,23,0.78,12,35,47,20,9,10,14,19,102,31,80,0.39,7,23,0.3,17,24,0.71,12,31,43,19,6,7,19,22,86,29,18,0.617,"16-8","13-10",21,25,0.457,"13-11","8-14"
"2017-01-27","ORL","BOS",2016,"YES",50,89,0.56,16,34,0.47,12,15,0.8,7,40,47,39,8,5,10,17,128,38,87,0.44,9,25,0.36,13,18,0.72,7,31,38,29,7,2,11,15,98,28,18,0.609,"15-8","13-10",18,30,0.375,"8-15","10-15"
"2017-01-27","SAC","IND",2016,"YES",38,78,0.49,10,28,0.36,29,33,0.88,7,22,29,19,14,4,10,24,115,35,70,0.5,13,25,0.52,28,36,0.78,10,33,43,22,7,1,19,30,111,24,22,0.522,"17-6","7-16",18,28,0.391,"8-13","10-15"
"2017-01-27","SAS","NOP",2016,"YES",48,93,0.52,13,30,0.43,10,14,0.71,14,39,53,29,8,6,14,20,119,33,85,0.39,12,28,0.43,25,29,0.86,12,32,44,20,10,4,12,13,103,19,28,0.404,"13-13","6-15",36,10,0.783,"16-5","20-5"
"2017-01-27","WAS","ATL",2016,"NO",30,83,0.36,9,31,0.29,17,25,0.68,8,33,41,18,9,8,19,16,86,43,89,0.48,13,31,0.42,13,19,0.68,13,39,52,26,12,10,18,24,112,27,20,0.574,"13-10","14-10",26,20,0.565,"19-6","7-14"
"2017-01-28","BKN","MIN",2016,"YES",47,93,0.51,9,20,0.45,26,32,0.81,13,36,49,27,8,8,11,21,129,41,85,0.48,7,21,0.33,20,25,0.8,5,35,40,20,6,6,14,18,109,18,29,0.383,"11-14","7-15",9,38,0.191,"7-17","2-21"
"2017-01-28","BOS","MIL",2016,"NO",37,87,0.43,9,21,0.43,25,32,0.78,9,38,47,23,6,6,15,25,108,37,89,0.42,14,41,0.34,24,30,0.8,9,35,44,26,6,7,13,23,112,21,26,0.447,"13-12","8-14",29,18,0.617,"15-8","14-10"
"2017-01-28","DEN","PHX",2016,"NO",41,91,0.45,6,21,0.29,24,32,0.75,11,32,43,20,9,3,10,36,112,39,80,0.49,8,25,0.32,37,42,0.88,9,39,48,17,7,3,14,25,123,15,32,0.319,"8-14","7-18",21,25,0.457,"12-11","9-14"
"2017-01-28","DET","MIA",2016,"YES",42,80,0.52,14,28,0.5,18,23,0.78,9,29,38,18,6,6,11,19,116,46,89,0.52,4,12,0.33,7,12,0.58,13,29,42,11,6,3,12,16,103,18,30,0.375,"10-13","8-17",21,26,0.447,"12-10","9-16"
"2017-01-28","LAC","GSW",2016,"YES",57,92,0.62,17,34,0.5,13,16,0.81,9,39,48,35,9,7,11,17,144,36,82,0.44,12,28,0.43,14,22,0.64,8,24,32,24,7,2,14,18,98,40,7,0.851,"21-3","19-4",30,18,0.625,"17-7","13-11"
"2017-01-28","MEM","UTA",2016,"NO",29,62,0.47,10,25,0.4,27,29,0.93,4,27,31,19,3,4,13,18,95,41,80,0.51,11,26,0.42,9,10,0.9,7,24,31,13,8,1,7,23,102,30,19,0.612,"17-9","13-10",28,21,0.571,"16-9","12-12"
"2017-01-28","SAC","CHA",2016,"NO",36,75,0.48,12,37,0.32,22,24,0.92,7,27,34,24,4,7,11,25,106,41,79,0.52,11,27,0.41,16,26,0.62,8,30,38,27,6,5,9,23,109,23,25,0.479,"15-10","8-15",19,28,0.404,"8-13","11-15"
"2017-01-29","DAL","SAS",2016,"NO",39,83,0.47,8,22,0.36,15,23,0.65,5,40,45,26,2,4,11,20,101,39,87,0.45,12,34,0.35,15,16,0.94,6,35,41,20,6,5,6,19,105,36,11,0.766,"16-6","20-5",17,30,0.362,"10-12","7-18"
"2017-01-29","GSW","POR",2016,"NO",46,93,0.49,10,27,0.37,9,12,0.75,9,33,42,26,11,2,18,24,111,36,79,0.46,8,26,0.31,33,39,0.85,8,31,39,28,13,6,18,18,113,21,28,0.429,"13-10","8-18",41,7,0.854,"21-3","20-4"
"2017-01-29","HOU","IND",2016,"YES",47,87,0.54,5,21,0.24,21,26,0.81,7,35,42,28,9,7,10,21,120,34,83,0.41,11,39,0.28,22,25,0.88,11,30,41,21,7,6,15,24,101,25,22,0.532,"18-6","7-16",35,16,0.686,"17-5","18-11"
"2017-01-29","NYK","ATL",2016,"YES",52,119,0.44,10,31,0.32,28,40,0.7,17,47,64,36,4,2,14,24,142,51,128,0.4,18,51,0.35,19,23,0.83,15,48,63,32,9,11,12,39,139,28,20,0.583,"14-10","14-10",21,28,0.429,"13-11","8-17"
"2017-01-29","OKC","CLE",2016,"YES",41,92,0.45,8,29,0.28,17,22,0.77,8,43,51,22,9,6,10,16,107,37,100,0.37,6,26,0.23,11,16,0.69,13,42,55,20,5,4,16,19,91,32,14,0.696,"21-5","11-9",28,20,0.583,"16-6","12-14"
"2017-01-29","ORL","TOR",2016,"NO",36,79,0.46,12,28,0.43,29,36,0.81,9,31,40,19,8,3,11,20,113,42,79,0.53,10,23,0.43,20,26,0.77,6,30,36,25,6,6,12,28,114,29,19,0.604,"16-9","13-10",19,30,0.388,"8-15","11-15"
"2017-01-29","PHI","CHI",2016,"YES",45,89,0.51,8,14,0.57,23,28,0.82,10,39,49,29,8,5,10,11,121,44,99,0.44,10,28,0.36,10,14,0.71,11,32,43,26,8,8,12,22,108,24,25,0.49,"15-11","9-14",17,29,0.37,"11-15","6-14"
"2017-01-29","WAS","NOP",2016,"NO",38,84,0.45,10,32,0.31,8,15,0.53,10,32,42,25,8,3,14,12,94,45,89,0.51,10,21,0.48,7,10,0.7,10,35,45,28,9,3,10,17,107,19,29,0.396,"13-14","6-15",27,20,0.574,"19-6","8-14"
"2017-01-30","BKN","MIA",2016,"YES",39,82,0.48,11,26,0.42,15,23,0.65,5,29,34,22,9,8,11,18,104,37,87,0.43,4,26,0.15,18,22,0.82,15,38,53,16,7,4,16,23,96,19,30,0.388,"11-13","8-17",9,39,0.188,"7-17","2-22"
"2017-01-30","CLE","DAL",2016,"YES",39,86,0.45,9,32,0.28,17,18,0.94,9,31,40,19,11,2,9,17,104,35,75,0.47,12,32,0.38,15,21,0.71,6,36,42,17,6,3,17,17,97,18,30,0.375,"11-12","7-18",32,15,0.681,"21-5","11-10"
"2017-01-30","DET","BOS",2016,"YES",36,82,0.44,13,32,0.41,28,33,0.85,6,38,44,23,6,5,9,18,113,43,97,0.44,3,27,0.11,20,29,0.69,12,39,51,18,6,7,7,23,109,30,18,0.625,"16-8","14-10",21,27,0.438,"12-10","9-17"
"2017-01-30","MEM","PHX",2016,"NO",31,74,0.42,5,19,0.26,29,39,0.74,13,29,42,11,8,8,17,19,96,39,80,0.49,16,28,0.57,21,24,0.88,10,34,44,25,13,2,17,27,115,15,33,0.313,"8-15","7-18",29,21,0.58,"16-9","13-12"
"2017-01-30","ORL","MIN",2016,"YES",40,91,0.44,12,29,0.41,19,26,0.73,9,41,50,29,3,11,11,20,111,41,96,0.43,10,35,0.29,13,19,0.68,11,37,48,22,7,3,11,25,105,19,29,0.396,"12-14","7-15",19,31,0.38,"8-15","11-16"
"2017-01-30","SAC","PHI",2016,"YES",45,83,0.54,11,31,0.35,21,26,0.81,9,20,29,32,13,2,14,18,122,41,74,0.55,13,29,0.45,24,29,0.83,9,24,33,31,7,3,20,28,119,18,29,0.383,"12-15","6-14",19,29,0.396,"8-13","11-16"
"2017-01-31","CHA","POR",2016,"YES",42,93,0.45,11,31,0.35,20,23,0.87,11,40,51,23,8,2,8,18,115,33,83,0.4,11,31,0.35,21,25,0.84,3,39,42,20,3,6,9,13,98,22,28,0.44,"14-10","8-18",23,26,0.469,"15-10","8-16"
"2017-01-31","DEN","LAL",2016,"YES",47,89,0.53,12,26,0.46,14,18,0.78,10,34,44,25,7,10,15,16,120,41,99,0.41,15,27,0.56,19,23,0.83,20,31,51,26,12,5,11,18,116,17,34,0.333,"12-13","5-21",21,26,0.447,"12-11","9-15"
