"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2016-01-28","MIL","MEM",2015,"YES",38,80,0.48,10,28,0.36,17,20,0.85,9,28,37,28,7,5,11,23,103,29,79,0.37,1,16,0.06,24,27,0.89,16,30,46,17,8,3,14,16,83,27,20,0.574,"18-7","9-13",20,28,0.417,"13-7","7-21"
"2016-01-28","NYK","TOR",2015,"YES",37,85,0.44,8,20,0.4,21,29,0.72,15,35,50,21,7,11,10,19,103,38,87,0.44,7,18,0.39,10,20,0.5,12,28,40,20,6,8,9,19,93,31,15,0.674,"17-6","14-9",22,26,0.458,"13-10","9-16"
"2016-01-28","SAC","NOP",2015,"YES",43,98,0.44,10,26,0.38,18,24,0.75,12,35,47,25,9,6,14,20,114,40,89,0.45,10,28,0.36,15,20,0.75,4,36,40,29,6,8,13,20,105,17,28,0.378,"12-10","5-18",20,26,0.435,"12-12","8-14"
"2016-01-29","BKN","DAL",2015,"YES",37,80,0.46,8,21,0.38,9,15,0.6,10,39,49,22,6,5,12,17,91,28,78,0.36,4,20,0.2,19,23,0.83,10,34,44,13,10,2,10,14,79,27,22,0.551,"14-8","13-14",12,35,0.255,"8-18","4-17"
"2016-01-29","CHA","POR",2015,"YES",45,92,0.49,7,20,0.35,12,16,0.75,13,38,51,24,10,4,11,21,109,31,80,0.39,10,29,0.34,19,28,0.68,14,33,47,17,9,4,16,12,91,22,26,0.458,"13-10","9-16",22,25,0.468,"16-8","6-17"
"2016-01-29","CLE","DET",2015,"NO",40,84,0.48,7,23,0.3,19,26,0.73,9,30,39,20,5,4,9,24,106,39,83,0.47,9,23,0.39,27,29,0.93,10,37,47,20,4,1,7,25,114,25,22,0.532,"15-8","10-14",33,12,0.733,"18-3","15-9"
"2016-01-29","HOU","OKC",2015,"YES",41,86,0.48,8,19,0.42,26,30,0.87,11,46,57,23,6,7,18,29,116,36,95,0.38,9,39,0.23,27,43,0.63,11,29,40,23,14,7,10,21,108,36,13,0.735,"22-5","14-8",25,24,0.51,"15-11","10-13"
"2016-01-29","LAL","LAC",2015,"YES",40,81,0.49,8,26,0.31,17,24,0.71,5,33,38,20,10,9,8,19,105,34,78,0.44,5,13,0.38,20,25,0.8,11,37,48,19,6,4,17,21,93,31,16,0.66,"16-7","15-9",9,40,0.184,"5-17","4-23"
"2016-01-29","MIA","MIL",2015,"NO",38,80,0.48,2,12,0.17,25,28,0.89,13,27,40,18,10,5,19,20,103,37,74,0.5,7,18,0.39,26,32,0.81,8,26,34,27,12,9,17,23,107,20,29,0.408,"13-8","7-21",26,21,0.553,"15-9","11-12"
"2016-01-29","MIN","UTA",2015,"YES",40,76,0.53,10,25,0.4,13,16,0.81,10,30,40,24,8,5,13,21,103,35,75,0.47,2,10,0.2,18,26,0.69,13,25,38,17,9,2,14,13,90,21,25,0.457,"14-10","7-15",14,34,0.292,"7-18","7-16"
"2016-01-29","ORL","BOS",2015,"YES",43,86,0.5,10,24,0.42,17,21,0.81,8,38,46,28,8,6,12,20,113,32,79,0.41,7,20,0.35,23,29,0.79,9,32,41,17,9,4,16,18,94,27,21,0.563,"14-10","13-11",20,25,0.444,"12-11","8-14"
"2016-01-29","PHX","NYK",2015,"YES",36,84,0.43,7,20,0.35,23,26,0.88,10,39,49,24,12,7,8,18,102,35,85,0.41,7,26,0.27,7,12,0.58,12,35,47,20,4,5,16,19,84,23,26,0.469,"14-10","9-16",14,34,0.292,"10-13","4-21"
"2016-01-30","BKN","NOP",2015,"YES",43,93,0.46,11,27,0.41,8,10,0.8,14,34,48,24,6,6,9,17,105,40,84,0.48,9,20,0.45,14,23,0.61,10,34,44,23,6,5,10,13,103,18,28,0.391,"13-10","5-18",12,36,0.25,"8-18","4-18"
"2016-01-30","DEN","IND",2015,"YES",44,100,0.44,9,27,0.33,12,16,0.75,14,35,49,26,6,10,15,22,109,40,87,0.46,4,18,0.22,21,25,0.84,8,37,45,24,10,3,19,22,105,25,22,0.532,"15-7","10-15",18,30,0.375,"9-15","9-15"
"2016-01-30","DET","TOR",2015,"YES",36,78,0.46,4,14,0.29,35,47,0.74,13,32,45,12,9,3,13,20,111,39,87,0.45,9,29,0.31,20,34,0.59,10,29,39,9,10,6,11,29,107,32,15,0.681,"18-6","14-9",25,23,0.521,"15-8","10-15"
"2016-01-30","GSW","PHI",2015,"NO",42,92,0.46,10,29,0.34,11,21,0.52,8,32,40,23,18,4,10,8,105,47,95,0.49,13,30,0.43,1,2,0.5,12,45,57,37,5,7,23,18,108,7,41,0.146,"4-18","3-23",43,4,0.915,"22-0","21-4"
"2016-01-30","SAC","MEM",2015,"YES",41,79,0.52,8,18,0.44,31,37,0.84,2,30,32,23,15,9,13,26,121,38,92,0.41,9,24,0.38,32,38,0.84,18,33,51,16,10,3,19,27,117,28,20,0.583,"19-7","9-13",20,27,0.426,"12-12","8-15"
"2016-01-30","SAS","CLE",2015,"YES",45,82,0.55,9,23,0.39,18,21,0.86,10,33,43,24,4,4,9,21,117,40,81,0.49,6,18,0.33,17,21,0.81,8,24,32,20,2,2,6,19,103,34,12,0.739,"19-3","15-9",39,8,0.83,"25-0","14-8"
"2016-01-30","WAS","HOU",2015,"NO",41,86,0.48,17,35,0.49,23,33,0.7,10,27,37,24,8,3,10,23,122,45,86,0.52,11,32,0.34,22,30,0.73,7,38,45,30,6,5,12,25,123,25,25,0.5,"15-12","10-13",21,24,0.467,"10-15","11-9"
"2016-01-31","ATL","MIA",2015,"YES",39,81,0.48,5,20,0.25,22,26,0.85,10,37,47,21,10,4,18,23,105,27,70,0.39,5,22,0.23,28,32,0.88,2,29,31,13,10,3,17,23,87,27,21,0.563,"16-9","11-12",27,22,0.551,"15-8","12-14"
"2016-01-31","BOS","ORL",2015,"YES",44,82,0.54,10,24,0.42,21,35,0.6,12,38,50,27,7,6,15,24,119,39,93,0.42,16,46,0.35,20,25,0.8,13,28,41,17,9,2,10,22,114,21,25,0.457,"13-11","8-14",27,22,0.551,"14-10","13-12"
"2016-01-31","CHA","LAL",2015,"NO",27,80,0.34,8,29,0.28,20,23,0.87,4,38,42,13,6,8,15,20,82,36,96,0.38,13,36,0.36,16,26,0.62,14,45,59,28,8,8,10,16,101,9,41,0.18,"5-18","4-23",23,25,0.479,"16-8","7-17"
"2016-01-31","CHI","LAC",2015,"YES",45,84,0.54,17,32,0.53,13,19,0.68,7,39,46,26,8,6,11,15,120,40,93,0.43,5,15,0.33,8,11,0.73,11,31,42,19,2,4,9,20,93,32,16,0.667,"17-7","15-9",26,20,0.565,"16-9","10-11"
"2016-01-31","GSW","NYK",2015,"NO",33,90,0.37,6,18,0.33,23,26,0.88,12,29,41,19,6,4,11,20,95,42,73,0.58,16,29,0.55,16,23,0.7,3,41,44,31,8,5,18,21,116,23,27,0.46,"14-11","9-16",44,4,0.917,"22-0","22-4"
"2016-01-31","MIN","POR",2015,"YES",32,76,0.42,6,27,0.22,26,30,0.87,8,29,37,16,7,5,13,21,96,35,80,0.44,4,16,0.25,19,28,0.68,15,34,49,20,10,4,16,23,93,23,26,0.469,"14-10","9-16",14,35,0.286,"7-18","7-17"
"2016-01-31","PHX","DAL",2015,"YES",31,78,0.4,8,29,0.28,21,23,0.91,13,29,42,15,9,1,14,19,91,27,74,0.36,5,23,0.22,19,24,0.79,11,33,44,13,7,6,19,20,78,28,22,0.56,"15-8","13-14",14,35,0.286,"10-13","4-22"
"2016-02-01","CHI","UTA",2015,"YES",38,85,0.45,7,18,0.39,22,33,0.67,10,40,50,19,5,4,14,23,105,39,90,0.43,5,21,0.24,13,20,0.65,8,34,42,19,4,7,14,25,96,22,25,0.468,"15-10","7-15",26,21,0.553,"16-9","10-12"
"2016-02-01","CLE","IND",2015,"NO",43,101,0.43,8,27,0.3,12,14,0.86,17,27,44,24,11,7,16,23,106,44,88,0.5,7,22,0.32,16,23,0.7,10,35,45,22,8,3,16,19,111,25,23,0.521,"15-8","10-15",35,12,0.745,"19-3","16-9"
"2016-02-01","DAL","ATL",2015,"YES",42,80,0.52,14,35,0.4,14,19,0.74,5,45,50,29,2,6,15,25,112,31,85,0.36,7,26,0.27,28,38,0.74,10,27,37,14,5,2,6,18,97,28,22,0.56,"16-8","12-14",28,23,0.549,"15-8","13-15"
"2016-02-01","DET","BKN",2015,"NO",40,82,0.49,7,16,0.44,13,15,0.87,7,32,39,28,5,4,11,15,100,42,98,0.43,10,30,0.33,11,16,0.69,19,30,49,18,5,4,9,15,105,12,37,0.245,"8-19","4-18",26,23,0.531,"15-8","11-15"
"2016-02-01","MEM","NOP",2015,"NO",36,88,0.41,10,26,0.38,13,21,0.62,14,23,37,19,8,4,9,14,95,43,71,0.61,9,16,0.56,15,18,0.83,3,37,40,27,4,5,14,21,110,18,29,0.383,"13-11","5-18",29,20,0.592,"19-7","10-13"
"2016-02-01","MIL","SAC",2015,"YES",39,86,0.45,9,26,0.35,24,30,0.8,18,35,53,21,7,3,16,17,111,42,84,0.5,8,20,0.4,12,17,0.71,10,27,37,27,11,5,15,27,104,21,27,0.438,"13-12","8-15",20,30,0.4,"13-8","7-22"
"2016-02-01","ORL","SAS",2015,"YES",40,78,0.51,9,24,0.38,18,21,0.86,5,37,42,27,6,10,13,14,107,39,96,0.41,5,17,0.29,9,11,0.82,19,32,51,19,9,6,16,19,92,40,8,0.833,"26-0","14-8",21,26,0.447,"13-11","8-15"
"2016-02-01","TOR","DEN",2015,"YES",45,83,0.54,10,22,0.45,12,15,0.8,7,42,49,28,6,5,19,25,112,29,78,0.37,8,25,0.32,27,39,0.69,9,26,35,13,13,6,12,17,93,19,30,0.388,"10-15","9-15",32,16,0.667,"18-6","14-10"
"2016-02-01","WAS","OKC",2015,"YES",43,83,0.52,7,22,0.32,21,27,0.78,14,39,53,25,9,5,18,16,114,40,86,0.47,7,26,0.27,11,15,0.73,2,25,27,20,8,3,13,18,98,37,13,0.74,"23-5","14-8",21,25,0.457,"10-15","11-10"
"2016-02-02","BOS","NYK",2015,"NO",31,82,0.38,6,20,0.3,21,28,0.75,16,34,50,13,3,4,16,16,89,40,90,0.44,3,19,0.16,14,17,0.82,12,33,45,20,9,2,10,24,97,23,28,0.451,"14-12","9-16",28,22,0.56,"14-10","14-12"
"2016-02-02","MIA","HOU",2015,"YES",44,84,0.52,16,35,0.46,11,16,0.69,3,31,34,30,9,6,11,19,115,38,85,0.45,6,17,0.35,20,27,0.74,13,38,51,26,5,3,17,18,102,26,25,0.51,"16-12","10-13",27,22,0.551,"16-9","11-13"
"2016-02-02","MIL","POR",2015,"YES",39,85,0.46,11,31,0.35,18,25,0.72,10,39,49,25,6,7,15,23,107,38,86,0.44,5,14,0.36,14,24,0.58,12,31,43,23,7,4,13,18,95,24,26,0.48,"15-10","9-16",20,31,0.392,"13-8","7-23"
"2016-02-02","MIN","LAL",2015,"YES",40,80,0.5,12,26,0.46,27,35,0.77,7,24,31,23,9,2,9,24,119,46,80,0.58,4,17,0.24,19,25,0.76,8,25,33,36,6,4,15,21,115,10,41,0.196,"6-18","4-23",14,36,0.28,"7-18","7-18"
"2016-02-02","TOR","PHX",2015,"NO",37,79,0.47,12,31,0.39,11,15,0.73,8,30,38,23,5,4,16,26,97,35,74,0.47,9,27,0.33,25,32,0.78,8,27,35,15,9,3,12,22,104,14,36,0.28,"10-14","4-22",33,16,0.673,"18-6","15-10"
"2016-02-03","ATL","PHI",2015,"NO",35,84,0.42,6,27,0.22,10,14,0.71,6,32,38,27,7,10,23,20,86,48,92,0.52,10,20,0.5,18,25,0.72,11,41,52,28,13,7,18,12,124,7,42,0.143,"4-19","3-23",29,22,0.569,"16-8","13-14"
"2016-02-03","CHI","SAC",2015,"NO",42,88,0.48,6,20,0.3,12,19,0.63,9,36,45,21,12,8,16,19,102,40,88,0.45,11,21,0.52,16,21,0.76,10,39,49,26,8,0,17,21,107,21,28,0.429,"13-13","8-15",27,21,0.563,"16-9","11-12"
"2016-02-03","CLE","CHA",2015,"YES",39,79,0.49,9,27,0.33,19,23,0.83,11,38,49,26,4,3,14,14,106,38,83,0.46,10,28,0.36,11,14,0.79,3,25,28,16,9,5,7,19,97,24,25,0.49,"17-8","7-17",35,13,0.729,"19-3","16-10"
"2016-02-03","DEN","UTA",2015,"YES",33,74,0.45,5,22,0.23,14,20,0.7,8,30,38,14,4,10,14,19,85,26,70,0.37,4,18,0.22,25,33,0.76,9,32,41,11,12,2,14,19,81,23,25,0.479,"16-10","7-15",19,31,0.38,"10-15","9-16"
"2016-02-03","DET","BOS",2015,"YES",42,96,0.44,7,21,0.33,11,13,0.85,6,43,49,28,8,7,10,24,102,32,85,0.38,11,34,0.32,20,28,0.71,9,39,48,18,3,5,16,18,95,29,22,0.569,"15-10","14-12",26,24,0.52,"15-8","11-16"
"2016-02-03","GSW","WAS",2015,"NO",46,91,0.51,8,23,0.35,21,30,0.7,4,34,38,26,16,4,13,22,121,49,93,0.53,20,41,0.49,16,29,0.55,11,38,49,35,10,5,18,24,134,21,26,0.447,"10-16","11-10",45,4,0.918,"22-0","23-4"
"2016-02-03","IND","BKN",2015,"NO",36,81,0.44,7,23,0.3,21,31,0.68,9,31,40,25,5,2,16,20,100,44,88,0.5,12,24,0.5,14,17,0.82,10,34,44,23,11,5,15,20,114,12,38,0.24,"8-20","4-18",26,23,0.531,"15-8","11-15"
"2016-02-03","MIA","DAL",2015,"NO",34,87,0.39,8,20,0.4,14,19,0.74,8,38,46,18,4,5,4,16,90,37,88,0.42,2,15,0.13,17,23,0.74,11,43,54,18,3,11,7,20,93,28,24,0.538,"15-9","13-15",28,22,0.56,"16-9","12-13"
"2016-02-03","MIN","LAC",2015,"NO",33,75,0.44,11,32,0.34,25,34,0.74,11,24,35,20,10,6,13,22,102,39,77,0.51,8,17,0.47,22,26,0.85,10,32,42,24,6,3,15,24,108,32,17,0.653,"17-8","15-9",15,36,0.294,"7-18","8-18"
"2016-02-03","NOP","SAS",2015,"YES",42,81,0.52,9,15,0.6,17,18,0.94,4,32,36,30,6,8,14,13,110,41,90,0.46,3,19,0.16,12,14,0.86,11,34,45,21,12,4,16,23,97,41,8,0.837,"27-0","14-8",18,30,0.375,"13-11","5-19"
"2016-02-03","ORL","OKC",2015,"YES",44,93,0.47,9,27,0.33,20,25,0.8,19,31,50,25,7,10,13,17,117,47,95,0.49,10,23,0.43,10,12,0.83,12,27,39,25,3,5,9,18,114,38,13,0.745,"24-5","14-8",21,27,0.438,"13-11","8-16"
"2016-02-04","HOU","PHX",2015,"NO",32,83,0.39,11,29,0.38,30,32,0.94,18,36,54,22,9,1,24,26,105,37,86,0.43,15,42,0.36,22,32,0.69,18,31,49,24,16,5,16,23,111,14,37,0.275,"10-15","4-22",27,25,0.519,"16-12","11-13"
"2016-02-04","LAL","NOP",2015,"NO",39,85,0.46,4,20,0.2,14,26,0.54,7,33,40,16,8,4,7,21,96,39,81,0.48,7,20,0.35,14,20,0.7,9,39,48,14,4,0,16,22,99,18,31,0.367,"13-12","5-19",11,41,0.212,"6-18","5-23"
"2016-02-04","NYK","DET",2015,"YES",40,79,0.51,9,17,0.53,22,33,0.67,4,38,42,17,7,3,13,22,111,36,84,0.43,6,22,0.27,27,34,0.79,8,35,43,20,7,0,9,25,105,27,24,0.529,"16-8","11-16",23,29,0.442,"14-12","9-17"
"2016-02-04","TOR","POR",2015,"NO",38,81,0.47,10,25,0.4,17,23,0.74,10,30,40,21,8,6,14,20,103,40,85,0.47,12,19,0.63,18,25,0.72,12,33,45,23,7,6,14,18,110,24,27,0.471,"15-11","9-16",34,16,0.68,"18-6","16-10"
"2016-02-05","BOS","CLE",2015,"NO",37,87,0.43,8,30,0.27,21,35,0.6,15,32,47,21,8,6,14,25,103,38,88,0.43,7,20,0.35,21,25,0.84,11,38,49,21,6,5,15,27,104,35,14,0.714,"19-4","16-10",30,22,0.577,"15-10","15-12"
"2016-02-05","CHI","DEN",2015,"YES",39,87,0.45,6,18,0.33,31,44,0.7,13,35,48,22,5,8,10,24,115,43,93,0.46,5,12,0.42,19,27,0.7,11,29,40,21,5,7,10,31,110,20,31,0.392,"11-15","9-16",27,22,0.551,"16-9","11-13"
"2016-02-05","IND","ATL",2015,"YES",39,76,0.51,10,27,0.37,14,20,0.7,3,29,32,29,10,5,15,16,102,38,91,0.42,13,31,0.42,7,9,0.78,19,34,53,23,6,4,19,18,96,30,22,0.577,"17-8","13-14",26,24,0.52,"15-8","11-16"
"2016-02-05","LAC","ORL",2015,"NO",34,81,0.42,4,20,0.2,21,28,0.75,11,28,39,19,6,1,18,20,93,40,74,0.54,8,27,0.3,19,23,0.83,6,38,44,15,13,8,22,23,107,21,28,0.429,"13-12","8-16",33,17,0.66,"17-8","16-9"
"2016-02-05","MEM","NYK",2015,"NO",30,80,0.38,10,29,0.34,15,17,0.88,14,33,47,15,2,6,14,23,85,33,76,0.43,4,18,0.22,21,24,0.88,4,33,37,17,8,5,9,18,91,23,30,0.434,"14-13","9-17",30,20,0.6,"19-7","11-13"
"2016-02-05","MIA","CHA",2015,"NO",36,81,0.44,10,26,0.38,13,15,0.87,3,38,41,23,5,10,12,16,95,43,94,0.46,0,9,0,12,18,0.67,8,40,48,20,7,12,8,16,98,24,26,0.48,"17-9","7-17",29,22,0.569,"16-9","13-13"
"2016-02-05","MIL","UTA",2015,"YES",30,77,0.39,8,27,0.3,16,23,0.7,12,33,45,13,15,8,15,18,84,30,71,0.42,7,14,0.5,14,21,0.67,7,34,41,9,12,7,20,17,81,24,25,0.49,"17-10","7-15",20,32,0.385,"13-8","7-24"
"2016-02-05","PHI","WAS",2015,"YES",44,84,0.52,6,22,0.27,12,20,0.6,9,37,46,26,7,4,13,15,106,37,87,0.43,9,26,0.35,11,14,0.79,6,32,38,23,7,8,15,18,94,22,26,0.458,"11-16","11-10",7,43,0.14,"4-19","3-24"
"2016-02-05","SAC","BKN",2015,"YES",48,86,0.56,18,28,0.64,14,15,0.93,11,35,46,29,5,4,21,20,128,45,89,0.51,8,26,0.31,21,22,0.95,5,26,31,30,15,3,11,19,119,13,38,0.255,"9-20","4-18",21,29,0.42,"13-13","8-16"
"2016-02-05","SAS","DAL",2015,"NO",33,73,0.45,3,15,0.2,21,27,0.78,5,31,36,17,7,2,15,23,90,41,80,0.51,12,22,0.55,22,25,0.88,8,34,42,19,6,4,13,23,116,28,25,0.528,"15-10","13-15",42,8,0.84,"27-0","15-8"
"2016-02-06","BKN","PHI",2015,"YES",38,81,0.47,10,29,0.34,17,22,0.77,13,29,42,17,12,8,14,21,103,35,76,0.46,5,15,0.33,23,26,0.88,9,27,36,19,5,5,19,17,98,8,43,0.157,"5-19","3-24",13,39,0.25,"9-20","4-19"
"2016-02-06","CHI","MIN",2015,"YES",45,87,0.52,1,12,0.08,21,22,0.95,14,31,45,24,7,4,9,15,112,40,85,0.47,8,20,0.4,17,19,0.89,9,22,31,27,5,4,11,17,105,16,36,0.308,"8-18","8-18",27,23,0.54,"16-9","11-14"
"2016-02-06","DAL","MEM",2015,"NO",44,88,0.5,9,23,0.39,13,23,0.57,7,44,51,27,3,4,11,24,110,38,88,0.43,15,38,0.39,23,33,0.7,9,33,42,26,6,1,5,21,114,30,21,0.588,"19-8","11-13",29,25,0.537,"15-10","14-15"
"2016-02-06","DET","IND",2015,"YES",41,76,0.54,6,11,0.55,24,29,0.83,8,33,41,21,7,1,16,25,112,38,79,0.48,12,33,0.36,16,31,0.52,11,27,38,14,7,3,14,26,104,27,24,0.529,"16-8","11-16",27,25,0.519,"16-8","11-17"
"2016-02-06","LAL","SAS",2015,"YES",39,88,0.44,8,24,0.33,20,25,0.8,15,36,51,27,4,6,10,19,106,34,86,0.4,10,30,0.33,24,27,0.89,13,33,46,19,5,3,8,22,102,43,8,0.843,"28-0","15-8",11,42,0.208,"6-18","5-24"
"2016-02-06","NOP","CLE",2015,"YES",39,90,0.43,14,41,0.34,7,7,1,10,39,49,21,6,6,12,17,99,34,87,0.39,5,23,0.22,11,16,0.69,13,29,42,18,5,2,8,16,84,36,14,0.72,"20-4","16-10",18,32,0.36,"13-12","5-20"
"2016-02-06","OKC","GSW",2015,"YES",48,97,0.49,7,26,0.27,13,20,0.65,13,33,46,24,7,4,10,23,116,36,85,0.42,7,22,0.32,29,37,0.78,12,38,50,22,10,5,15,18,108,46,4,0.92,"23-0","23-4",38,14,0.731,"24-5","14-9"
"2016-02-06","POR","HOU",2015,"NO",25,77,0.32,7,36,0.19,22,30,0.73,12,31,43,13,13,4,23,21,79,35,87,0.4,11,35,0.31,15,23,0.65,20,34,54,21,15,6,21,21,96,27,26,0.509,"16-13","11-13",25,27,0.481,"15-11","10-16"
"2016-02-06","UTA","PHX",2015,"NO",30,80,0.38,9,24,0.38,20,26,0.77,12,27,39,19,3,6,10,23,89,34,78,0.44,5,16,0.31,25,31,0.81,10,34,44,14,7,7,9,26,98,14,38,0.269,"10-16","4-22",25,25,0.5,"17-10","8-15"
"2016-02-06","WAS","CHA",2015,"YES",38,81,0.47,12,27,0.44,20,25,0.8,7,36,43,23,7,5,15,21,108,38,86,0.44,9,25,0.36,19,24,0.79,8,36,44,22,9,5,11,21,104,25,26,0.49,"18-9","7-17",22,27,0.449,"11-16","11-11"
"2016-02-07","ATL","ORL",2015,"YES",39,85,0.46,7,25,0.28,11,12,0.92,8,35,43,24,9,10,18,13,96,35,91,0.38,13,28,0.46,11,15,0.73,18,32,50,22,7,7,16,13,94,22,28,0.44,"14-12","8-16",30,23,0.566,"17-8","13-15"
"2016-02-07","DEN","NYK",2015,"NO",37,84,0.44,8,22,0.36,14,20,0.7,10,36,46,19,2,6,10,24,96,37,86,0.43,5,21,0.24,22,28,0.79,11,37,48,20,6,3,7,19,101,23,31,0.426,"14-14","9-17",21,31,0.404,"11-15","10-16"
"2016-02-07","LAC","MIA",2015,"NO",33,83,0.4,7,17,0.41,20,29,0.69,13,40,53,14,2,0,13,21,93,37,81,0.46,9,25,0.36,17,33,0.52,7,35,42,17,8,5,6,25,100,29,23,0.558,"16-10","13-13",34,17,0.667,"17-8","17-9"
"2016-02-07","SAC","BOS",2015,"YES",51,91,0.56,13,24,0.54,13,15,0.87,12,37,49,34,9,5,24,19,128,47,95,0.49,10,26,0.38,15,19,0.79,7,25,32,32,15,5,14,18,119,31,22,0.585,"16-10","15-12",21,30,0.412,"13-13","8-17"
"2016-02-08","CHI","CHA",2015,"YES",35,80,0.44,14,36,0.39,24,31,0.77,10,46,56,20,6,8,13,19,108,35,90,0.39,10,25,0.4,11,14,0.79,8,33,41,25,5,8,7,22,91,26,26,0.5,"19-9","7-17",27,24,0.529,"16-9","11-15"
"2016-02-08","DEN","BKN",2015,"YES",42,81,0.52,9,19,0.47,12,15,0.8,8,31,39,23,6,6,15,11,105,42,90,0.47,9,25,0.36,11,13,0.85,12,30,42,24,10,2,12,16,104,14,39,0.264,"10-20","4-19",21,32,0.396,"11-15","10-17"
"2016-02-08","LAC","PHI",2015,"NO",34,90,0.38,6,25,0.24,18,21,0.86,11,43,54,20,7,5,20,31,92,35,95,0.37,5,22,0.23,23,31,0.74,14,38,52,21,12,4,12,22,98,8,44,0.154,"5-20","3-24",35,17,0.673,"17-8","18-9"
"2016-02-08","LAL","IND",2015,"YES",31,78,0.4,4,27,0.15,23,33,0.7,8,45,53,13,8,5,16,21,89,29,93,0.31,8,35,0.23,21,26,0.81,14,37,51,13,10,2,12,24,87,28,24,0.538,"17-8","11-16",11,43,0.204,"6-18","5-25"
"2016-02-08","NOP","MIN",2015,"NO",36,81,0.44,2,12,0.17,28,35,0.8,11,39,50,24,0,9,12,23,102,47,97,0.48,10,24,0.42,12,20,0.6,9,32,41,22,7,3,4,25,116,16,37,0.302,"8-19","8-18",19,32,0.373,"13-12","6-20"
"2016-02-08","OKC","PHX",2015,"NO",37,73,0.51,1,11,0.09,31,39,0.79,9,27,36,22,9,4,17,30,106,42,85,0.49,15,33,0.45,23,30,0.77,14,24,38,23,8,5,14,29,122,14,39,0.264,"10-17","4-22",39,14,0.736,"24-5","15-9"
"2016-02-08","ORL","ATL",2015,"NO",43,92,0.47,12,29,0.41,12,20,0.6,8,39,47,31,9,4,14,20,110,46,93,0.49,9,29,0.31,16,22,0.73,6,41,47,37,11,8,13,22,117,30,24,0.556,"17-9","13-15",23,28,0.451,"14-12","9-16"
"2016-02-08","POR","MEM",2015,"NO",43,86,0.5,7,19,0.37,13,19,0.68,5,34,39,18,5,3,15,24,106,44,89,0.49,10,29,0.34,14,20,0.7,8,29,37,22,9,6,13,23,112,30,22,0.577,"19-9","11-13",26,27,0.491,"15-11","11-16"
"2016-02-08","SAC","CLE",2015,"YES",45,94,0.48,16,35,0.46,14,19,0.74,12,41,53,27,7,5,14,25,120,36,82,0.44,9,23,0.39,19,29,0.66,8,36,44,28,11,4,17,23,100,37,14,0.725,"21-4","16-10",21,31,0.404,"13-13","8-18"
"2016-02-08","TOR","DET",2015,"NO",36,80,0.45,8,28,0.29,9,17,0.53,11,28,39,22,7,2,16,18,89,39,70,0.56,11,20,0.55,14,17,0.82,2,34,36,22,11,2,15,22,103,27,26,0.509,"16-9","11-17",35,16,0.686,"18-6","17-10"
"2016-02-09","BOS","MIL",2015,"YES",45,88,0.51,7,19,0.37,15,23,0.65,11,27,38,25,5,6,14,20,112,39,84,0.46,10,29,0.34,23,24,0.96,13,31,44,28,11,2,18,23,111,21,32,0.396,"14-8","7-24",31,23,0.574,"16-10","15-13"
"2016-02-09","HOU","GSW",2015,"YES",44,94,0.47,12,34,0.35,23,26,0.88,14,35,49,28,5,6,12,26,123,37,87,0.43,13,33,0.39,23,35,0.66,13,30,43,24,8,4,12,22,110,47,4,0.922,"24-0","23-4",27,27,0.5,"16-13","11-14"
"2016-02-09","SAS","MIA",2015,"NO",40,70,0.57,4,12,0.33,17,24,0.71,1,30,31,21,7,5,17,20,101,47,89,0.53,6,14,0.43,19,26,0.73,11,32,43,25,10,4,10,17,119,29,24,0.547,"16-11","13-13",44,8,0.846,"28-0","16-8"
"2016-02-09","UTA","DAL",2015,"NO",36,75,0.48,11,29,0.38,36,41,0.88,6,30,36,24,5,1,11,21,119,48,92,0.52,6,26,0.23,19,27,0.7,13,31,44,23,3,2,10,25,121,29,26,0.527,"15-11","14-15",26,25,0.51,"17-10","9-15"
"2016-02-09","WAS","NYK",2015,"NO",44,83,0.53,8,26,0.31,12,14,0.86,7,39,46,22,6,5,15,20,108,39,78,0.5,16,26,0.62,17,25,0.68,2,30,32,26,8,4,10,18,111,23,32,0.418,"14-15","9-17",23,27,0.46,"11-16","12-11"
"2016-02-10","ATL","CHI",2015,"NO",38,86,0.44,5,14,0.36,9,12,0.75,11,34,45,21,7,3,18,17,90,43,90,0.48,13,33,0.39,14,15,0.93,11,35,46,25,16,7,12,14,113,27,25,0.519,"16-10","11-15",31,24,0.564,"17-9","14-15"
"2016-02-10","CHA","IND",2015,"NO",40,92,0.43,4,18,0.22,11,15,0.73,12,27,39,19,7,4,11,14,95,45,87,0.52,12,28,0.43,15,19,0.79,10,35,45,24,6,8,13,13,117,28,25,0.528,"17-9","11-16",27,26,0.509,"19-9","8-17"
